Date,Open,High,Low,Close,Volume
2006.6.2,"31,950","32,300","31,300","31,750","4,473,018"
2006.6.5,"32,150","32,200","31,200","31,500","2,457,601"
2006.6.7,"30,600","30,950","30,300","30,600","4,594,225"
2006.6.8,"30,100","30,700","29,900","30,100","4,330,415"
2006.6.9,"30,600","30,650","29,200","30,050","4,039,837"
2006.6.12,"29,700","30,050","29,350","29,950","2,484,328"
2006.6.13,"29,300","29,400","28,750","28,900","4,780,389"
2006.6.14,"28,750","29,200","28,450","29,050","5,382,382"
2006.6.15,"29,400","29,550","28,750","28,850","3,790,955"
2006.6.16,"30,150","30,350","29,700","29,700","5,537,337"
2006.6.19,"29,450","29,450","28,750","29,100","4,836,852"
2006.6.20,"28,500","28,700","27,900","28,250","5,644,553"
2006.6.21,"28,350","28,450","26,800","27,350","7,006,583"
2006.6.22,"27,100","27,450","26,150","26,200","19,015,537"
2006.6.23,"26,900","27,400","26,750","27,100","10,475,595"
2006.6.26,"28,250","29,600","28,150","29,600","44,078,345"
2006.6.27,"29,600","30,200","29,000","29,500","10,346,157"
2006.6.28,"28,900","30,050","28,750","29,750","5,544,439"
2006.6.29,"30,500","30,500","29,750","29,950","5,275,816"
2006.6.30,"31,100","31,350","30,400","30,750","8,561,922"
2006.7.3,"31,300","31,550","30,750","31,000","5,694,107"
2006.7.4,"31,300","31,450","30,300","30,600","5,128,314"
2006.7.5,"29,900","31,050","29,900","30,450","4,391,382"
2006.7.6,"30,400","30,700","29,950","30,500","4,934,692"
2006.7.7,"30,800","30,850","30,250","30,350","3,541,582"
2006.7.10,"30,200","31,150","30,150","30,950","3,920,218"
2006.7.11,"30,600","32,000","30,300","31,750","7,134,221"
2006.7.12,"31,750","32,450","31,450","32,100","5,122,998"
2006.7.13,"31,750","32,300","31,600","31,900","4,188,448"
2006.7.14,"31,250","31,500","30,550","30,900","5,398,288"
2006.7.18,"30,500","31,050","30,350","30,600","4,944,210"
2006.7.19,"30,900","31,000","30,400","30,500","3,424,861"
2006.7.20,"31,200","31,550","30,850","31,300","7,326,404"
2006.7.21,"31,000","32,100","30,950","32,100","4,640,404"
2006.7.24,"31,700","31,800","31,300","31,650","3,582,142"
2006.7.25,"32,450","32,750","31,850","32,000","5,702,684"
2006.7.26,"32,200","32,400","31,750","31,800","2,398,267"
2006.7.27,"31,800","32,150","31,500","31,800","3,811,182"
2006.7.28,"31,850","32,050","31,650","31,950","2,400,341"
2006.7.31,"32,400","32,950","32,200","32,500","4,885,154"
2006.8.1,"32,600","33,200","32,600","32,900","9,772,578"
2006.8.2,"32,700","33,300","32,450","33,200","3,076,284"
2006.8.3,"34,000","34,050","33,000","33,100","4,139,510"
2006.8.4,"33,400","33,800","33,350","33,650","2,951,013"
2006.8.7,"33,800","33,900","32,800","32,800","2,778,270"
2006.8.8,"32,800","33,200","32,550","33,200","3,642,256"
2006.8.9,"32,900","33,350","32,850","33,200","2,943,007"
2006.8.10,"32,900","33,050","32,350","32,700","4,833,179"
2006.8.11,"33,100","33,450","32,500","32,550","3,812,380"
2006.8.14,"32,600","32,900","32,150","32,800","2,284,334"
2006.8.16,"33,400","33,450","32,750","32,900","5,820,730"
2006.8.17,"33,500","34,650","33,350","34,400","9,859,517"
2006.8.18,"34,150","35,300","33,750","34,900","8,936,984"
2006.8.21,"35,100","35,250","34,100","34,500","3,518,985"
2006.8.22,"34,350","34,750","34,300","34,500","3,534,084"
2006.8.23,"34,450","34,500","33,900","34,000","3,190,030"
2006.8.24,"33,800","34,500","33,750","34,500","3,270,831"
2006.8.25,"34,850","35,950","34,850","35,650","7,700,470"
2006.8.28,"36,000","36,800","35,950","36,000","7,983,548"
2006.8.29,"36,700","37,000","36,150","36,300","5,642,090"
2006.8.30,"36,700","36,700","36,200","36,300","4,064,666"
2006.8.31,"36,550","37,150","36,150","36,800","5,582,834"
2006.9.1,"36,950","37,550","36,600","37,500","4,748,788"
2006.9.4,"38,000","38,100","37,550","37,850","3,752,697"
2006.9.5,"37,700","37,850","36,850","37,000","4,693,408"
2006.9.6,"37,200","37,200","36,400","36,400","3,311,073"
2006.9.7,"35,800","36,300","35,700","36,300","4,643,237"
2006.9.8,"36,050","37,000","36,000","37,000","3,254,058"
2006.9.11,"37,300","37,750","36,700","36,700","4,462,638"
2006.9.12,"37,150","37,600","36,800","37,200","4,476,640"
2006.9.13,"38,100","38,600","37,850","38,350","7,923,269"
2006.9.14,"38,400","38,950","38,100","38,900","6,599,588"
2006.9.15,"38,850","39,350","38,500","39,100","4,998,537"
2006.9.18,"39,000","40,250","39,000","40,100","7,301,489"
2006.9.19,"40,200","40,300","39,750","39,900","3,880,846"
2006.9.20,"39,450","39,550","38,050","38,500","10,850,995"
2006.9.21,"39,000","39,150","37,850","38,150","6,597,914"
2006.9.22,"37,600","38,100","36,400","36,750","8,430,714"
2006.9.25,"36,550","37,500","36,550","36,950","6,695,668"
2006.9.26,"37,400","37,450","36,050","36,200","6,536,446"
2006.9.27,"37,000","37,100","36,250","36,300","6,744,334"
2006.9.28,"36,600","37,450","36,600","37,000","5,362,142"
2006.9.29,"37,200","37,650","36,900","37,300","3,886,480"
2006.10.2,"37,450","37,700","37,000","37,100","2,641,626"
2006.10.4,"36,800","37,450","36,100","36,500","4,915,087"
2006.10.9,"36,300","36,750","34,100","34,950","9,551,557"
2006.10.10,"34,800","35,550","34,800","35,050","6,030,713"
2006.10.11,"34,700","35,350","34,350","35,200","4,928,237"
2006.10.12,"35,200","35,900","34,850","35,850","4,066,172"
2006.10.13,"36,600","37,300","36,400","37,300","5,175,251"
2006.10.16,"37,700","38,150","37,150","37,300","5,476,640"
2006.10.17,"37,500","37,600","36,550","37,300","4,272,956"
2006.10.18,"36,950","37,450","36,450","37,350","3,868,978"
2006.10.19,"37,100","37,450","36,200","36,200","4,723,708"
2006.10.20,"36,200","36,450","35,900","36,100","6,110,405"
2006.10.23,"36,150","36,600","35,750","36,100","5,707,334"
2006.10.24,"36,400","36,800","35,800","36,000","5,780,357"
2006.10.25,"35,700","35,800","34,950","35,350","7,837,200"
2006.10.26,"35,700","35,900","35,050","35,550","7,359,368"
2006.10.27,"35,700","35,800","33,900","34,350","11,439,427"
2006.10.30,"33,700","33,900","33,200","33,300","8,110,194"
2006.10.31,"33,450","34,200","33,100","34,200","5,918,013"
2006.11.1,"34,300","34,450","34,050","34,050","4,500,012"
2006.11.2,"33,850","34,850","33,800","34,800","5,600,999"
2006.11.3,"34,750","34,800","33,600","33,700","6,289,428"
2006.11.6,"33,500","33,900","33,050","33,650","4,718,196"
2006.11.7,"34,150","34,350","33,800","34,000","4,629,830"
2006.11.8,"34,550","35,200","34,500","34,500","5,653,025"
2006.11.9,"34,700","34,950","34,100","34,700","4,721,786"
2006.11.10,"34,350","34,650","34,150","34,200","3,184,885"
2006.11.13,"34,450","35,200","34,450","35,100","4,926,680"
2006.11.14,"35,600","36,050","35,350","35,400","5,355,096"
2006.11.15,"36,050","36,200","35,750","36,000","4,885,944"
2006.11.16,"36,300","36,350","35,550","35,600","3,737,627"
2006.11.17,"35,600","35,900","35,450","35,850","2,590,574"
2006.11.20,"35,850","35,950","34,900","35,000","3,473,368"
2006.11.21,"34,900","35,300","34,750","34,950","2,328,910"
2006.11.22,"34,950","35,800","34,950","35,750","3,459,669"
2006.11.23,"35,900","35,950","35,400","35,600","2,666,078"
2006.11.24,"35,550","35,650","35,000","35,650","2,390,727"
2006.11.27,"35,500","35,600","35,000","35,400","3,022,008"
2006.11.28,"34,600","35,100","34,600","34,800","2,755,030"
2006.11.29,"34,950","35,250","34,900","35,050","2,080,426"
2006.11.30,"35,600","35,850","35,300","35,300","2,399,904"
2006.12.1,"35,450","36,100","35,150","36,050","3,049,086"
2006.12.4,"35,900","36,750","35,800","36,450","4,268,006"
2006.12.5,"36,950","37,500","36,550","36,550","5,162,364"
2006.12.6,"36,950","36,950","35,750","36,400","3,621,729"
2006.12.7,"36,250","36,600","36,150","36,350","2,247,778"
2006.12.8,"35,800","35,850","34,900","35,000","6,501,090"
2006.12.11,"35,000","35,550","34,950","35,350","3,018,348"
2006.12.12,"35,250","35,350","34,400","34,600","3,554,225"
2006.12.13,"34,500","35,100","34,400","34,850","3,018,846"
2006.12.14,"34,850","35,900","34,700","35,800","5,766,215"
2006.12.15,"35,950","36,600","35,800","36,250","3,813,327"
2006.12.18,"36,500","36,800","36,050","36,450","2,817,132"
2006.12.19,"36,500","36,600","35,850","35,950","2,532,841"
2006.12.20,"36,100","36,600","36,000","36,400","2,656,915"
2006.12.21,"36,600","36,750","36,150","36,150","2,119,546"
2006.12.22,"36,050","36,400","35,900","36,150","2,271,161"
2006.12.26,"36,000","36,100","35,350","35,750","2,545,108"
2006.12.27,"36,000","36,400","35,800","36,250","1,992,596"
2006.12.28,"36,800","36,800","36,400","36,450","2,471,070"
2007.1.2,"36,900","37,550","36,700","37,300","4,461,871"
2007.1.3,"37,550","37,700","36,950","36,950","3,827,777"
2007.1.4,"37,100","37,550","36,850","37,150","4,410,444"
2007.1.5,"37,400","37,550","36,400","37,400","5,935,841"
2007.1.8,"37,200","37,350","36,500","36,650","3,436,598"
2007.1.9,"36,750","37,100","36,500","36,650","2,737,071"
2007.1.10,"37,000","37,100","36,100","36,550","4,068,429"
2007.1.11,"36,850","36,950","36,100","36,200","5,257,628"
2007.1.12,"36,450","36,550","35,600","36,400","5,912,235"
2007.1.15,"36,500","37,000","36,350","36,500","3,382,575"
2007.1.16,"36,400","36,500","35,650","35,850","3,723,261"
2007.1.17,"35,800","35,800","34,250","34,250","7,921,034"
2007.1.18,"34,150","34,350","33,700","33,850","5,698,619"
2007.1.19,"33,100","33,250","31,850","32,200","10,996,085"
2007.1.22,"32,250","33,200","32,200","32,900","5,248,127"
2007.1.23,"32,550","33,300","32,500","32,700","3,365,091"
2007.1.24,"32,750","33,950","32,750","33,800","3,656,330"
2007.1.25,"34,300","34,350","33,500","33,550","2,286,870"
2007.1.26,"33,100","33,250","32,450","32,950","4,348,101"
2007.1.29,"33,100","33,250","31,550","31,700","9,079,898"
2007.1.30,"31,500","31,950","31,100","31,800","6,707,433"
2007.1.31,"32,600","32,700","31,000","31,250","7,786,100"
2007.2.1,"31,200","31,550","30,750","31,150","8,183,670"
2007.2.2,"31,300","32,250","31,250","32,000","7,718,965"
2007.2.5,"32,400","32,700","32,200","32,550","5,205,451"
2007.2.6,"32,600","32,650","31,950","32,250","5,770,431"
2007.2.7,"32,250","32,550","31,750","32,050","5,169,719"
2007.2.8,"32,350","32,500","31,450","31,700","5,318,148"
2007.2.9,"31,550","32,000","31,350","31,500","4,432,259"
2007.2.12,"30,900","31,100","30,250","30,800","7,594,356"
2007.2.13,"30,600","31,200","30,550","30,850","3,762,304"
2007.2.14,"31,150","31,300","30,900","31,100","4,785,225"
2007.2.15,"31,850","32,000","31,300","31,300","4,176,890"
2007.2.16,"31,500","32,000","31,100","31,900","5,532,048"
2007.2.20,"32,000","32,100","31,500","32,100","4,056,907"
2007.2.21,"32,350","33,100","32,300","32,750","7,752,967"
2007.2.22,"32,750","33,100","32,550","32,550","4,508,495"
2007.2.23,"32,800","33,000","31,900","32,300","5,905,518"
2007.2.26,"32,300","32,750","31,900","32,600","4,022,813"
2007.2.27,"32,450","32,450","31,700","31,950","4,572,140"
2007.2.28,"30,500","31,350","30,350","31,150","8,008,997"
2007.3.2,"30,850","31,900","30,850","31,400","4,201,766"
2007.3.5,"31,050","32,200","31,050","31,450","4,503,565"
2007.3.6,"31,950","32,200","31,850","32,100","3,650,845"
2007.3.7,"32,350","32,550","31,600","32,000","3,874,191"
2007.3.8,"32,000","32,700","31,800","32,400","4,641,305"
2007.3.9,"32,900","33,000","32,300","32,500","4,005,339"
2007.3.12,"32,750","33,150","32,550","33,050","4,623,474"
2007.3.13,"32,900","33,000","32,300","32,350","4,437,223"
2007.3.14,"31,700","31,900","31,350","31,900","4,800,882"
2007.3.15,"32,150","32,350","31,850","31,850","2,782,622"
2007.3.16,"31,900","32,050","31,600","31,650","3,038,131"
2007.3.19,"31,500","31,850","31,300","31,550","4,207,685"
2007.3.20,"31,500","31,850","31,300","31,350","6,008,914"
2007.3.21,"31,650","32,300","31,600","31,900","6,900,244"
2007.3.22,"32,550","33,050","32,350","32,750","8,583,200"
2007.3.23,"32,900","33,100","32,500","32,550","4,131,885"
2007.3.26,"32,800","33,050","32,650","32,800","4,129,450"
2007.3.27,"32,750","32,800","32,450","32,600","2,353,614"
2007.3.28,"32,500","33,300","32,450","32,500","4,221,140"
2007.3.29,"32,300","32,500","31,850","32,400","4,239,393"
2007.3.30,"32,400","32,750","32,300","32,400","3,112,160"
2007.4.2,"32,750","32,800","32,300","32,350","3,333,963"
2007.4.3,"32,400","33,350","32,300","33,100","6,493,707"
2007.4.4,"33,500","34,050","33,400","33,800","7,654,806"
2007.4.5,"34,050","34,200","33,750","33,800","3,983,978"
2007.4.6,"34,000","34,050","33,300","33,400","3,160,861"
2007.4.9,"33,400","33,600","32,900","33,200","3,773,099"
2007.4.10,"33,000","33,800","32,850","33,400","5,332,747"
2007.4.11,"33,650","34,650","33,600","34,200","8,008,720"
2007.4.12,"34,150","34,400","33,800","34,100","4,174,016"
2007.4.13,"34,350","34,650","33,850","34,100","4,626,449"
2007.4.16,"34,050","34,100","33,500","33,650","5,968,063"
2007.4.17,"33,850","33,900","33,350","33,550","5,687,469"
2007.4.18,"33,500","33,550","33,050","33,200","5,546,126"
2007.4.19,"33,300","33,350","31,750","32,200","13,135,781"
2007.4.20,"32,250","32,600","32,000","32,350","5,839,748"
2007.4.23,"32,700","33,100","32,300","32,350","5,696,747"
2007.4.24,"32,150","32,200","31,500","31,750","7,995,396"
2007.4.25,"32,250","32,400","31,300","32,200","7,722,678"
2007.4.26,"32,300","32,750","31,850","32,200","6,446,199"
2007.4.27,"32,000","32,450","31,700","32,050","4,749,691"
2007.4.30,"31,900","32,200","31,800","32,050","2,193,274"
2007.5.2,"32,450","32,450","31,750","32,000","3,643,420"
2007.5.3,"32,200","32,350","31,850","31,850","3,307,683"
2007.5.4,"31,900","32,300","31,750","31,850","3,223,554"
2007.5.7,"32,100","33,550","32,050","33,300","10,312,955"
2007.5.8,"33,300","33,400","32,500","32,700","4,523,488"
2007.5.9,"32,500","32,600","32,050","32,550","4,038,513"
2007.5.10,"32,900","32,950","31,850","32,000","6,832,181"
2007.5.11,"31,700","31,800","31,400","31,700","4,464,540"
2007.5.14,"31,800","31,950","31,150","31,450","4,931,328"
2007.5.15,"31,350","31,750","31,150","31,550","3,176,004"
2007.5.16,"31,300","31,500","30,550","30,800","6,944,296"
2007.5.17,"30,800","30,800","30,000","30,250","8,666,679"
2007.5.18,"29,600","29,650","28,950","29,300","12,476,719"
2007.5.21,"28,800","29,750","28,700","29,150","6,855,853"
2007.5.22,"29,350","29,750","28,500","29,400","9,477,332"
2007.5.23,"29,450","30,100","29,100","29,450","5,998,034"
2007.5.25,"29,150","30,150","29,100","29,900","5,379,926"
2007.5.28,"30,050","30,050","29,100","29,350","5,449,928"
2007.5.29,"29,350","29,400","28,350","28,650","9,365,372"
2007.5.30,"28,550","28,650","27,700","28,250","7,569,606"
2007.5.31,"28,550","28,900","28,250","28,750","6,161,738"
2007.6.1,"29,900","30,800","29,750","30,300","15,433,445"
2007.6.4,"30,900","31,350","30,400","30,500","9,815,586"
2007.6.5,"30,800","31,600","30,650","30,800","6,665,324"
2007.6.7,"30,350","31,250","30,300","30,900","5,124,594"
2007.6.8,"30,650","31,800","30,300","31,550","8,611,266"
2007.6.11,"32,250","32,500","31,800","32,000","7,402,322"
2007.6.12,"31,500","31,950","31,000","31,450","5,688,974"
2007.6.13,"31,050","31,200","30,300","30,850","5,747,647"
2007.6.14,"31,200","31,300","30,550","30,900","5,828,082"
2007.6.15,"31,000","31,000","30,300","30,600","6,227,967"
2007.6.18,"30,850","32,100","30,650","31,850","11,729,939"
2007.6.19,"32,500","32,800","31,950","32,150","9,350,751"
2007.6.20,"32,700","32,950","32,100","32,150","8,060,920"
2007.6.21,"33,450","34,500","33,150","34,500","18,845,309"
2007.6.22,"35,200","35,350","33,700","34,700","14,047,924"
2007.6.25,"34,200","34,650","33,550","33,700","7,028,284"
2007.6.26,"34,150","34,350","32,950","34,050","6,743,839"
2007.6.27,"34,100","34,150","33,350","33,500","4,255,969"
2007.6.28,"34,200","34,350","33,600","33,900","4,400,397"
2007.6.29,"34,000","34,800","33,350","33,350","5,400,964"
2007.7.2,"33,000","33,550","32,550","33,400","4,268,886"
2007.7.3,"33,850","34,050","33,500","33,500","3,954,565"
2007.7.4,"34,200","35,000","34,150","34,950","9,822,228"
2007.7.5,"35,200","36,850","35,100","35,900","13,703,732"
2007.7.6,"36,950","37,700","36,550","37,600","12,637,910"
2007.7.9,"38,250","38,650","36,800","37,400","10,001,749"
2007.7.10,"37,800","38,050","36,900","37,700","5,585,871"
2007.7.11,"37,300","38,800","37,200","38,200","7,312,966"
2007.7.12,"38,650","39,350","38,550","38,800","6,062,962"
2007.7.13,"39,650","39,700","38,550","39,100","7,064,650"
2007.7.16,"38,850","38,850","37,550","37,550","5,778,636"
2007.7.18,"38,100","38,450","37,450","37,700","4,634,352"
2007.7.19,"37,700","38,050","37,200","37,550","3,350,177"
2007.7.20,"38,000","39,200","37,750","39,200","6,008,139"
2007.7.23,"39,000","40,000","38,950","39,200","5,066,982"
2007.7.24,"39,700","39,850","38,850","39,000","4,053,341"
2007.7.25,"38,400","39,150","37,850","38,300","4,579,628"
2007.7.26,"38,500","39,000","37,350","37,400","4,975,523"
2007.7.27,"37,200","38,100","36,350","36,350","8,138,128"
2007.7.30,"36,450","37,150","36,100","36,950","4,119,960"
2007.7.31,"37,450","38,000","37,050","37,600","3,762,650"
2007.8.1,"36,900","37,100","34,650","35,300","7,216,105"
2007.8.2,"35,800","36,350","35,000","35,800","4,686,778"
2007.8.3,"36,350","37,550","35,900","37,100","4,779,523"
2007.8.6,"37,650","38,150","36,950","37,350","6,559,845"
2007.8.7,"38,150","38,150","36,800","37,100","2,590,020"
2007.8.8,"37,350","37,650","36,950","37,650","2,787,643"
2007.8.9,"38,250","39,100","38,200","38,700","6,014,002"
2007.8.10,"37,950","38,550","37,050","37,300","6,148,580"
2007.8.13,"37,950","39,000","37,500","39,000","5,732,127"
2007.8.14,"38,800","39,500","38,250","38,400","4,686,175"
2007.8.16,"36,800","37,100","35,850","36,550","7,972,490"
2007.8.17,"37,300","37,300","35,000","35,300","5,098,790"
2007.8.20,"36,600","36,900","36,250","36,750","4,153,220"
2007.8.21,"36,550","36,900","35,850","35,950","3,603,886"
2007.8.22,"35,850","37,200","35,650","36,750","4,169,620"
2007.8.23,"37,450","37,700","36,550","36,700","4,023,192"
2007.8.24,"36,400","36,450","35,150","35,550","7,036,301"
2007.8.27,"35,900","36,000","33,900","34,350","9,563,374"
2007.8.28,"33,750","33,850","32,500","33,200","10,770,631"
2007.8.29,"31,550","32,700","31,550","32,700","7,808,173"
2007.8.30,"33,550","34,200","33,500","33,550","7,173,559"
2007.8.31,"33,550","33,950","33,000","33,750","6,283,061"
2007.9.3,"33,900","33,900","32,750","33,000","5,607,944"
2007.9.4,"32,850","33,100","32,350","32,600","5,397,346"
2007.9.5,"33,150","33,800","32,800","32,800","6,786,303"
2007.9.6,"32,400","32,800","31,600","32,050","9,870,563"
2007.9.7,"31,950","31,950","30,700","31,000","9,907,081"
2007.9.10,"30,350","31,500","30,200","31,150","6,595,526"
2007.9.11,"31,400","32,000","31,150","31,600","5,258,972"
2007.9.12,"31,900","32,200","31,350","31,400","3,485,293"
2007.9.13,"31,150","31,450","30,050","30,500","7,401,219"
2007.9.14,"30,350","30,900","29,800","30,400","6,113,911"
2007.9.17,"30,450","30,950","30,350","30,550","2,882,498"
2007.9.18,"30,550","30,600","29,300","29,550","6,086,663"
2007.9.19,"30,500","30,800","30,050","30,150","5,373,391"
2007.9.20,"29,950","29,950","28,850","28,850","7,546,620"
